Time,Load (kW),hour,dayofweek,quarter,month,year
2018-10-12 02:00:00,1054695.75,2,4,4,10,2018
2018-10-12 03:00:00,1039963.502,3,4,4,10,2018
2018-10-12 04:00:00,1033747.796,4,4,4,10,2018
2018-10-12 05:00:00,1040612.628,5,4,4,10,2018
2018-10-12 06:00:00,1065090.872,6,4,4,10,2018
2018-10-12 07:00:00,1127479.154,7,4,4,10,2018
2018-10-12 08:00:00,1253503.722,8,4,4,10,2018
2018-10-12 09:00:00,1368559.774,9,4,4,10,2018
2018-10-12 10:00:00,1436816.87,10,4,4,10,2018
2018-10-12 11:00:00,1455512.038,11,4,4,10,2018
2018-10-12 12:00:00,1457678.246,12,4,4,10,2018
2018-10-12 13:00:00,1443927.582,13,4,4,10,2018
2018-10-12 14:00:00,1457569.522,14,4,4,10,2018
2018-10-12 15:00:00,1459266.288,15,4,4,10,2018
2018-10-12 16:00:00,1444377.448,16,4,4,10,2018
2018-10-12 17:00:00,1402584.692,17,4,4,10,2018
2018-10-12 18:00:00,1354118.238,18,4,4,10,2018
2018-10-12 19:00:00,1290834.804,19,4,4,10,2018
2018-10-12 20:00:00,1235552.742,20,4,4,10,2018
2018-10-12 21:00:00,1196868.02,21,4,4,10,2018
2018-10-12 22:00:00,1165226.208,22,4,4,10,2018
2018-10-12 23:00:00,1134608.164,23,4,4,10,2018
2018-10-13 00:00:00,1111097.696,0,5,4,10,2018
2018-10-13 01:00:00,1078057.47,1,5,4,10,2018
2018-10-13 02:00:00,1055821.656,2,5,4,10,2018
2018-10-13 03:00:00,1040550.466,3,5,4,10,2018
2018-10-13 04:00:00,1026308.766,4,5,4,10,2018
2018-10-13 05:00:00,1029267.404,5,5,4,10,2018
2018-10-13 06:00:00,1040175.77,6,5,4,10,2018
2018-10-13 07:00:00,1068849.956,7,5,4,10,2018
2018-10-13 08:00:00,1139984.568,8,5,4,10,2018
2018-10-13 09:00:00,1220218.294,9,5,4,10,2018
2018-10-13 10:00:00,1274036.852,10,5,4,10,2018
2018-10-13 11:00:00,1298676.818,11,5,4,10,2018
2018-10-13 12:00:00,1298811.082,12,5,4,10,2018
2018-10-13 13:00:00,1283164.228,13,5,4,10,2018
2018-10-13 14:00:00,1293465.626,14,5,4,10,2018
2018-10-13 15:00:00,1281615.266,15,5,4,10,2018
2018-10-13 16:00:00,1265735.318,16,5,4,10,2018
2018-10-13 17:00:00,1243183.588,17,5,4,10,2018
2018-10-13 18:00:00,1236499.594,18,5,4,10,2018
2018-10-13 19:00:00,1211230.09,19,5,4,10,2018
2018-10-13 20:00:00,1180963.018,20,5,4,10,2018
2018-10-13 21:00:00,1160645.672,21,5,4,10,2018
2018-10-13 22:00:00,1137354.104,22,5,4,10,2018
2018-10-13 23:00:00,1110589.696,23,5,4,10,2018
2018-10-14 00:00:00,1088506.52,0,6,4,10,2018
2018-10-14 01:00:00,1061561.446,1,6,4,10,2018
2018-10-14 02:00:00,1039848.626,2,6,4,10,2018
2018-10-14 03:00:00,1022670.2,3,6,4,10,2018
2018-10-14 04:00:00,1011271.272,4,6,4,10,2018
2018-10-14 05:00:00,1010029.192,5,6,4,10,2018
2018-10-14 06:00:00,1004231.002,6,6,4,10,2018
2018-10-14 07:00:00,999153.2181,7,6,4,10,2018
2018-10-14 08:00:00,1029285.998,8,6,4,10,2018
2018-10-14 09:00:00,1059466.992,9,6,4,10,2018
2018-10-14 10:00:00,1083570.376,10,6,4,10,2018
2018-10-14 11:00:00,1103750.244,11,6,4,10,2018
2018-10-14 12:00:00,1110724.76,12,6,4,10,2018
2018-10-14 13:00:00,1112074.97,13,6,4,10,2018
2018-10-14 14:00:00,1116467.542,14,6,4,10,2018
2018-10-14 15:00:00,1098538.486,15,6,4,10,2018
2018-10-14 16:00:00,1110884.994,16,6,4,10,2018
2018-10-14 17:00:00,1104776.016,17,6,4,10,2018
2018-10-14 18:00:00,1122781.392,18,6,4,10,2018
2018-10-14 19:00:00,1120365.662,19,6,4,10,2018
2018-10-14 20:00:00,1108952.012,20,6,4,10,2018
2018-10-14 21:00:00,1100106.554,21,6,4,10,2018
2018-10-14 22:00:00,1083749.706,22,6,4,10,2018
2018-10-14 23:00:00,1064857.358,23,6,4,10,2018
2018-10-15 00:00:00,1045308.55,0,0,4,10,2018
2018-10-15 01:00:00,1019030.886,1,0,4,10,2018
2018-10-15 02:00:00,1001350.818,2,0,4,10,2018
2018-10-15 03:00:00,992490.7701,3,0,4,10,2018
2018-10-15 04:00:00,987170.3921,4,0,4,10,2018
2018-10-15 05:00:00,997897.6081,5,0,4,10,2018
2018-10-15 06:00:00,1024921.578,6,0,4,10,2018
2018-10-15 07:00:00,1097884.246,7,0,4,10,2018
2018-10-15 08:00:00,1217583.71,8,0,4,10,2018
2018-10-15 09:00:00,1326226.95,9,0,4,10,2018
2018-10-15 10:00:00,1386019.4,10,0,4,10,2018
2018-10-15 11:00:00,1404216.998,11,0,4,10,2018
2018-10-15 12:00:00,1412676.922,12,0,4,10,2018
2018-10-15 13:00:00,1401353.126,13,0,4,10,2018
2018-10-15 14:00:00,1413409.552,14,0,4,10,2018
2018-10-15 15:00:00,1413982.8,15,0,4,10,2018
2018-10-15 16:00:00,1399640.218,16,0,4,10,2018
2018-10-15 17:00:00,1371080.948,17,0,4,10,2018
2018-10-15 18:00:00,1342534.35,18,0,4,10,2018
2018-10-15 19:00:00,1286266.04,19,0,4,10,2018
2018-10-15 20:00:00,1227980.56,20,0,4,10,2018
2018-10-15 21:00:00,1186817.364,21,0,4,10,2018
2018-10-15 22:00:00,1146886.386,22,0,4,10,2018
2018-10-15 23:00:00,1112688.304,23,0,4,10,2018
2018-10-16 00:00:00,1088185.838,0,1,4,10,2018
2018-10-16 01:00:00,1061485.144,1,1,4,10,2018
2018-10-16 02:00:00,1041131.778,2,1,4,10,2018
2018-10-16 03:00:00,1019991.4,3,1,4,10,2018
2018-10-16 04:00:00,1012261.668,4,1,4,10,2018
2018-10-16 05:00:00,1025523.004,5,1,4,10,2018
2018-10-16 06:00:00,1046426.674,6,1,4,10,2018
2018-10-16 07:00:00,1107184.442,7,1,4,10,2018
2018-10-16 08:00:00,1215971.818,8,1,4,10,2018
2018-10-16 09:00:00,1317750.26,9,1,4,10,2018
2018-10-16 10:00:00,1370587.418,10,1,4,10,2018
2018-10-16 11:00:00,1387725.052,11,1,4,10,2018
2018-10-16 12:00:00,1376821.848,12,1,4,10,2018
2018-10-16 13:00:00,1377965.088,13,1,4,10,2018
2018-10-16 14:00:00,1393903.132,14,1,4,10,2018
2018-10-16 15:00:00,1397755.628,15,1,4,10,2018
2018-10-16 16:00:00,1390017.432,16,1,4,10,2018
2018-10-16 17:00:00,1359710.776,17,1,4,10,2018
2018-10-16 18:00:00,1341274.632,18,1,4,10,2018
2018-10-16 19:00:00,1294953.452,19,1,4,10,2018
2018-10-16 20:00:00,1246528.4,20,1,4,10,2018
2018-10-16 21:00:00,1208484.236,21,1,4,10,2018
2018-10-16 22:00:00,1176672.32,22,1,4,10,2018
2018-10-16 23:00:00,1138145.584,23,1,4,10,2018
2018-10-17 00:00:00,1108225.212,0,2,4,10,2018
2018-10-17 01:00:00,1084145.272,1,2,4,10,2018
2018-10-17 02:00:00,1063890.07,2,2,4,10,2018
2018-10-17 03:00:00,1046645.614,3,2,4,10,2018
2018-10-17 04:00:00,1037619.376,4,2,4,10,2018
2018-10-17 05:00:00,1049358.77,5,2,4,10,2018
2018-10-17 06:00:00,1070482.468,6,2,4,10,2018
2018-10-17 07:00:00,1129954.344,7,2,4,10,2018
2018-10-17 08:00:00,1239962.828,8,2,4,10,2018
2018-10-17 09:00:00,1342792.848,9,2,4,10,2018
2018-10-17 10:00:00,1400116.526,10,2,4,10,2018
2018-10-17 11:00:00,1415392.84,11,2,4,10,2018
2018-10-17 12:00:00,1417731.344,12,2,4,10,2018
2018-10-17 13:00:00,1410225.116,13,2,4,10,2018
2018-10-17 14:00:00,1427640.276,14,2,4,10,2018
2018-10-17 15:00:00,1430995.338,15,2,4,10,2018
2018-10-17 16:00:00,1420879.894,16,2,4,10,2018
2018-10-17 17:00:00,1392401.226,17,2,4,10,2018
2018-10-17 18:00:00,1361955.796,18,2,4,10,2018
2018-10-17 19:00:00,1302207.46,19,2,4,10,2018
2018-10-17 20:00:00,1248356.596,20,2,4,10,2018
2018-10-17 21:00:00,1208559.614,21,2,4,10,2018
2018-10-17 22:00:00,1166607.72,22,2,4,10,2018
2018-10-17 23:00:00,1137045.994,23,2,4,10,2018
2018-10-18 00:00:00,1111408.968,0,3,4,10,2018
2018-10-18 01:00:00,1070501.796,1,3,4,10,2018
2018-10-18 02:00:00,1044159.544,2,3,4,10,2018
2018-10-18 03:00:00,1025006.488,3,3,4,10,2018
2018-10-18 04:00:00,1017447.772,4,3,4,10,2018
2018-10-18 05:00:00,1024618.604,5,3,4,10,2018
2018-10-18 06:00:00,1048451.738,6,3,4,10,2018
2018-10-18 07:00:00,1113308.156,7,3,4,10,2018
2018-10-18 08:00:00,1230596.626,8,3,4,10,2018
2018-10-18 09:00:00,1327776.564,9,3,4,10,2018
2018-10-18 10:00:00,1383333.072,10,3,4,10,2018
2018-10-18 11:00:00,1399488.876,11,3,4,10,2018
2018-10-18 12:00:00,1402577.268,12,3,4,10,2018
2018-10-18 13:00:00,1396808.904,13,3,4,10,2018
2018-10-18 14:00:00,1410465.96,14,3,4,10,2018
2018-10-18 15:00:00,1405741.318,15,3,4,10,2018
2018-10-18 16:00:00,1397307.432,16,3,4,10,2018
2018-10-18 17:00:00,1372295.716,17,3,4,10,2018
2018-10-18 18:00:00,1337174.25,18,3,4,10,2018
2018-10-18 19:00:00,1277085.216,19,3,4,10,2018
2018-10-18 20:00:00,1224715.276,20,3,4,10,2018
2018-10-18 21:00:00,1187419.348,21,3,4,10,2018
2018-10-18 22:00:00,1153846.556,22,3,4,10,2018
2018-10-18 23:00:00,1120851.75,23,3,4,10,2018
2018-10-19 00:00:00,1098138.574,0,4,4,10,2018
2018-10-19 01:00:00,1068040.39,1,4,4,10,2018
2018-10-19 02:00:00,1044192.924,2,4,4,10,2018
2018-10-19 03:00:00,1027347.99,3,4,4,10,2018
2018-10-19 04:00:00,1020227.6,4,4,4,10,2018
2018-10-19 05:00:00,1028158.226,5,4,4,10,2018
2018-10-19 06:00:00,1054461.41,6,4,4,10,2018
2018-10-19 07:00:00,1116671.464,7,4,4,10,2018
2018-10-19 08:00:00,1238491.638,8,4,4,10,2018
2018-10-19 09:00:00,1339144.668,9,4,4,10,2018
2018-10-19 10:00:00,1394856.478,10,4,4,10,2018
2018-10-19 11:00:00,1418811.058,11,4,4,10,2018
2018-10-19 12:00:00,1423166.556,12,4,4,10,2018
2018-10-19 13:00:00,1411030.448,13,4,4,10,2018
2018-10-19 14:00:00,1419144.57,14,4,4,10,2018
2018-10-19 15:00:00,1418237.52,15,4,4,10,2018
2018-10-19 16:00:00,1407051.544,16,4,4,10,2018
2018-10-19 17:00:00,1376121.198,17,4,4,10,2018
2018-10-19 18:00:00,1340400.938,18,4,4,10,2018
2018-10-19 19:00:00,1278720.258,19,4,4,10,2018
2018-10-19 20:00:00,1223854.556,20,4,4,10,2018
2018-10-19 21:00:00,1183873.608,21,4,4,10,2018
2018-10-19 22:00:00,1155066.214,22,4,4,10,2018
2018-10-19 23:00:00,1123242.246,23,4,4,10,2018
2018-10-20 00:00:00,1096708.262,0,5,4,10,2018
2018-10-20 01:00:00,1069165.826,1,5,4,10,2018
2018-10-20 02:00:00,1048446.244,2,5,4,10,2018
2018-10-20 03:00:00,1029360.466,3,5,4,10,2018
2018-10-20 04:00:00,1021094.222,4,5,4,10,2018
2018-10-20 05:00:00,1028652.5,5,5,4,10,2018
2018-10-20 06:00:00,1036695.352,6,5,4,10,2018
2018-10-20 07:00:00,1065616.044,7,5,4,10,2018
2018-10-20 08:00:00,1148030.764,8,5,4,10,2018
2018-10-20 09:00:00,1235734.704,9,5,4,10,2018
2018-10-20 10:00:00,1294497.652,10,5,4,10,2018
2018-10-20 11:00:00,1314288.54,11,5,4,10,2018
2018-10-20 12:00:00,1316334.708,12,5,4,10,2018
2018-10-20 13:00:00,1304250.55,13,5,4,10,2018
2018-10-20 14:00:00,1312735.108,14,5,4,10,2018
2018-10-20 15:00:00,1316044.742,15,5,4,10,2018
2018-10-20 16:00:00,1301095.512,16,5,4,10,2018
2018-10-20 17:00:00,1275308.326,17,5,4,10,2018
2018-10-20 18:00:00,1265045.032,18,5,4,10,2018
2018-10-20 19:00:00,1228251.894,19,5,4,10,2018
2018-10-20 20:00:00,1199022.76,20,5,4,10,2018
2018-10-20 21:00:00,1178914.454,21,5,4,10,2018
2018-10-20 22:00:00,1160875.14,22,5,4,10,2018
2018-10-20 23:00:00,1137287.784,23,5,4,10,2018
2018-10-21 00:00:00,1119238.504,0,6,4,10,2018
2018-10-21 01:00:00,1082892.898,1,6,4,10,2018
2018-10-21 02:00:00,1058366.612,2,6,4,10,2018
2018-10-21 03:00:00,1040931.668,3,6,4,10,2018
2018-10-21 04:00:00,1032878.004,4,6,4,10,2018
2018-10-21 05:00:00,1029193.578,5,6,4,10,2018
2018-10-21 06:00:00,1025511.31,6,6,4,10,2018
2018-10-21 07:00:00,1024211.65,7,6,4,10,2018
2018-10-21 08:00:00,1058445.806,8,6,4,10,2018
2018-10-21 09:00:00,1096628.966,9,6,4,10,2018
2018-10-21 10:00:00,1128032.496,10,6,4,10,2018
2018-10-21 11:00:00,1146608.372,11,6,4,10,2018
2018-10-21 12:00:00,1152369.86,12,6,4,10,2018
2018-10-21 13:00:00,1153740.932,13,6,4,10,2018
2018-10-21 14:00:00,1158086.78,14,6,4,10,2018
2018-10-21 15:00:00,1156696.268,15,6,4,10,2018
2018-10-21 16:00:00,1146503.472,16,6,4,10,2018
2018-10-21 17:00:00,1136924.734,17,6,4,10,2018
2018-10-21 18:00:00,1154370.27,18,6,4,10,2018
2018-10-21 19:00:00,1143431.304,19,6,4,10,2018
2018-10-21 20:00:00,1134153.374,20,6,4,10,2018
2018-10-21 21:00:00,1133017.118,21,6,4,10,2018
2018-10-21 22:00:00,1124766.32,22,6,4,10,2018
2018-10-21 23:00:00,1107749.59,23,6,4,10,2018
2018-10-22 00:00:00,1081957.258,0,0,4,10,2018
2018-10-22 01:00:00,1059264.126,1,0,4,10,2018
2018-10-22 02:00:00,1039496.674,2,0,4,10,2018
2018-10-22 03:00:00,1025198.452,3,0,4,10,2018
2018-10-22 04:00:00,1019509.958,4,0,4,10,2018
2018-10-22 05:00:00,1025305.652,5,0,4,10,2018
2018-10-22 06:00:00,1050026.266,6,0,4,10,2018
2018-10-22 07:00:00,1119609.344,7,0,4,10,2018
2018-10-22 08:00:00,1242874.212,8,0,4,10,2018
2018-10-22 09:00:00,1338166.49,9,0,4,10,2018
2018-10-22 10:00:00,1409197.034,10,0,4,10,2018
2018-10-22 11:00:00,1427977.718,11,0,4,10,2018
2018-10-22 12:00:00,1436018.666,12,0,4,10,2018
2018-10-22 13:00:00,1435434.642,13,0,4,10,2018
2018-10-22 14:00:00,1444541.318,14,0,4,10,2018
2018-10-22 15:00:00,1443798.396,15,0,4,10,2018
2018-10-22 16:00:00,1427694.908,16,0,4,10,2018
2018-10-22 17:00:00,1386565.428,17,0,4,10,2018
2018-10-22 18:00:00,1350198.632,18,0,4,10,2018
2018-10-22 19:00:00,1285537.884,19,0,4,10,2018
2018-10-22 20:00:00,1222615.148,20,0,4,10,2018
2018-10-22 21:00:00,1191671.938,21,0,4,10,2018
2018-10-22 22:00:00,1167693.34,22,0,4,10,2018
2018-10-22 23:00:00,1141934.822,23,0,4,10,2018
2018-10-23 00:00:00,1113727.994,0,1,4,10,2018
2018-10-23 01:00:00,1086559.43,1,1,4,10,2018
2018-10-23 02:00:00,1062351.846,2,1,4,10,2018
2018-10-23 03:00:00,1048760.368,3,1,4,10,2018
2018-10-23 04:00:00,1037619.304,4,1,4,10,2018
2018-10-23 05:00:00,1051086.954,5,1,4,10,2018
2018-10-23 06:00:00,1067636.244,6,1,4,10,2018
2018-10-23 07:00:00,1128530.696,7,1,4,10,2018
2018-10-23 08:00:00,1245594.782,8,1,4,10,2018
2018-10-23 09:00:00,1340530.798,9,1,4,10,2018
2018-10-23 10:00:00,1402373.624,10,1,4,10,2018
2018-10-23 11:00:00,1429271.412,11,1,4,10,2018
2018-10-23 12:00:00,1430458.834,12,1,4,10,2018
2018-10-23 13:00:00,1428257.21,13,1,4,10,2018
2018-10-23 14:00:00,1437280.9,14,1,4,10,2018
2018-10-23 15:00:00,1438686.802,15,1,4,10,2018
2018-10-23 16:00:00,1420719.04,16,1,4,10,2018
2018-10-23 17:00:00,1372395.312,17,1,4,10,2018
2018-10-23 18:00:00,1325727.1,18,1,4,10,2018
2018-10-23 19:00:00,1261443.658,19,1,4,10,2018
2018-10-23 20:00:00,1211683.58,20,1,4,10,2018
2018-10-23 21:00:00,1185019.222,21,1,4,10,2018
2018-10-23 22:00:00,1150469.884,22,1,4,10,2018
2018-10-23 23:00:00,1124301.264,23,1,4,10,2018
2018-10-24 00:00:00,1097140.91,0,2,4,10,2018
2018-10-24 01:00:00,1070127.894,1,2,4,10,2018
2018-10-24 02:00:00,1046544.942,2,2,4,10,2018
2018-10-24 03:00:00,1030361.17,3,2,4,10,2018
2018-10-24 04:00:00,1021263.58,4,2,4,10,2018
2018-10-24 05:00:00,1025872.7,5,2,4,10,2018
2018-10-24 06:00:00,1023623.696,6,2,4,10,2018
2018-10-24 07:00:00,1030052.344,7,2,4,10,2018
2018-10-24 08:00:00,1059935.096,8,2,4,10,2018
2018-10-24 09:00:00,1082262.46,9,2,4,10,2018
2018-10-24 10:00:00,1100501.196,10,2,4,10,2018
2018-10-24 11:00:00,1113937.83,11,2,4,10,2018
2018-10-24 12:00:00,1112538.388,12,2,4,10,2018
2018-10-24 13:00:00,1108066.33,13,2,4,10,2018
2018-10-24 14:00:00,1112586.002,14,2,4,10,2018
2018-10-24 15:00:00,1117750.3,15,2,4,10,2018
2018-10-24 16:00:00,1110187.952,16,2,4,10,2018
2018-10-24 17:00:00,1103382.99,17,2,4,10,2018
2018-10-24 18:00:00,1122031.862,18,2,4,10,2018
2018-10-24 19:00:00,1114062.788,19,2,4,10,2018
2018-10-24 20:00:00,1097758.122,20,2,4,10,2018
2018-10-24 21:00:00,1084723.618,21,2,4,10,2018
2018-10-24 22:00:00,1073205.676,22,2,4,10,2018
2018-10-24 23:00:00,1060772.372,23,2,4,10,2018
2018-10-25 00:00:00,1046819.058,0,3,4,10,2018
2018-10-25 01:00:00,1024974.148,1,3,4,10,2018
2018-10-25 02:00:00,1008119.43,2,3,4,10,2018
2018-10-25 03:00:00,997225.4381,3,3,4,10,2018
2018-10-25 04:00:00,991903.9441,4,3,4,10,2018
2018-10-25 05:00:00,1000016.82,5,3,4,10,2018
2018-10-25 06:00:00,1002433.55,6,3,4,10,2018
2018-10-25 07:00:00,1022617.92,7,3,4,10,2018
2018-10-25 08:00:00,1082866.058,8,3,4,10,2018
2018-10-25 09:00:00,1133076.906,9,3,4,10,2018
2018-10-25 10:00:00,1168735.122,10,3,4,10,2018
2018-10-25 11:00:00,1190142.564,11,3,4,10,2018
2018-10-25 12:00:00,1196875.428,12,3,4,10,2018
2018-10-25 13:00:00,1201436.216,13,3,4,10,2018
2018-10-25 14:00:00,1208307.864,14,3,4,10,2018
2018-10-25 15:00:00,1204174.108,15,3,4,10,2018
2018-10-25 16:00:00,1193875.304,16,3,4,10,2018
2018-10-25 17:00:00,1175852.528,17,3,4,10,2018
2018-10-25 18:00:00,1174800.698,18,3,4,10,2018
2018-10-25 19:00:00,1156789.936,19,3,4,10,2018
2018-10-25 20:00:00,1133709.074,20,3,4,10,2018
2018-10-25 21:00:00,1118983.638,21,3,4,10,2018
2018-10-25 22:00:00,1098434.65,22,3,4,10,2018
2018-10-25 23:00:00,1073674.634,23,3,4,10,2018
2018-10-26 00:00:00,1056526.342,0,4,4,10,2018
2018-10-26 01:00:00,1031890.794,1,4,4,10,2018
2018-10-26 02:00:00,1015214.308,2,4,4,10,2018
2018-10-26 03:00:00,998938.5141,3,4,4,10,2018
2018-10-26 04:00:00,992587.7521,4,4,4,10,2018
2018-10-26 05:00:00,996162.9281,5,4,4,10,2018
2018-10-26 06:00:00,1009606.45,6,4,4,10,2018
2018-10-26 07:00:00,1037082.216,7,4,4,10,2018
2018-10-26 08:00:00,1117592.042,8,4,4,10,2018
2018-10-26 09:00:00,1181790.972,9,4,4,10,2018
2018-10-26 10:00:00,1218365.798,10,4,4,10,2018
2018-10-26 11:00:00,1237232.078,11,4,4,10,2018
2018-10-26 12:00:00,1241411.308,12,4,4,10,2018
2018-10-26 13:00:00,1239130.282,13,4,4,10,2018
2018-10-26 14:00:00,1244003.702,14,4,4,10,2018
2018-10-26 15:00:00,1240195.344,15,4,4,10,2018
2018-10-26 16:00:00,1227065.218,16,4,4,10,2018
2018-10-26 17:00:00,1205752.304,17,4,4,10,2018
2018-10-26 18:00:00,1188919.864,18,4,4,10,2018
2018-10-26 19:00:00,1154392.83,19,4,4,10,2018
2018-10-26 20:00:00,1124849.064,20,4,4,10,2018
2018-10-26 21:00:00,1104292.508,21,4,4,10,2018
2018-10-26 22:00:00,1078860.06,22,4,4,10,2018
2018-10-26 23:00:00,1061748.982,23,4,4,10,2018
2018-10-27 00:00:00,1043380.57,0,5,4,10,2018
2018-10-27 01:00:00,1023881.678,1,5,4,10,2018
2018-10-27 02:00:00,1002156.594,2,5,4,10,2018
2018-10-27 03:00:00,991122.7341,3,5,4,10,2018
2018-10-27 04:00:00,984608.9121,4,5,4,10,2018
2018-10-27 05:00:00,983864.2121,5,5,4,10,2018
2018-10-27 06:00:00,992362.6901,6,5,4,10,2018
2018-10-27 07:00:00,1005277.808,7,5,4,10,2018
2018-10-27 08:00:00,1055359.146,8,5,4,10,2018
2018-10-27 09:00:00,1112479.216,9,5,4,10,2018
2018-10-27 10:00:00,1156270.556,10,5,4,10,2018
2018-10-27 11:00:00,1178906.822,11,5,4,10,2018
2018-10-27 12:00:00,1180452.684,12,5,4,10,2018
2018-10-27 13:00:00,1178402.058,13,5,4,10,2018
2018-10-27 14:00:00,1180347.098,14,5,4,10,2018
2018-10-27 15:00:00,1178130.074,15,5,4,10,2018
2018-10-27 16:00:00,1168264.422,16,5,4,10,2018
2018-10-27 17:00:00,1157056.22,17,5,4,10,2018
2018-10-27 18:00:00,1163895.192,18,5,4,10,2018
2018-10-27 19:00:00,1141216.686,19,5,4,10,2018
2018-10-27 20:00:00,1123497.682,20,5,4,10,2018
2018-10-27 21:00:00,1103599.988,21,5,4,10,2018
2018-10-27 22:00:00,1080660.006,22,5,4,10,2018
2018-10-27 23:00:00,1060159.882,23,5,4,10,2018
2018-10-28 00:00:00,1041510.222,0,6,4,10,2018
2018-10-28 01:00:00,1020726.754,1,6,4,10,2018
2018-10-28 02:00:00,1001231.362,2,6,4,10,2018
2018-10-28 03:00:00,986585.2201,3,6,4,10,2018
2018-10-28 04:00:00,976911.4301,4,6,4,10,2018
2018-10-28 05:00:00,976463.2441,5,6,4,10,2018
2018-10-28 06:00:00,978749.6761,6,6,4,10,2018
2018-10-28 07:00:00,976097.0681,7,6,4,10,2018
2018-10-28 08:00:00,1003076.912,8,6,4,10,2018
2018-10-28 09:00:00,1032655.1,9,6,4,10,2018
2018-10-28 10:00:00,1063902.048,10,6,4,10,2018
2018-10-28 11:00:00,1086872.47,11,6,4,10,2018
2018-10-28 12:00:00,1092489.846,12,6,4,10,2018
2018-10-28 13:00:00,1093214.88,13,6,4,10,2018
2018-10-28 14:00:00,1096177.842,14,6,4,10,2018
2018-10-28 15:00:00,1099596.75,15,6,4,10,2018
2018-10-28 16:00:00,1093762.694,16,6,4,10,2018
2018-10-28 17:00:00,1088779.682,17,6,4,10,2018
2018-10-28 18:00:00,1113066.69,18,6,4,10,2018
2018-10-28 19:00:00,1108104.724,19,6,4,10,2018
2018-10-28 20:00:00,1098574.764,20,6,4,10,2018
2018-10-28 21:00:00,1089894.822,21,6,4,10,2018
2018-10-28 22:00:00,1074556.262,22,6,4,10,2018
2018-10-28 23:00:00,1056165.314,23,6,4,10,2018
2018-10-29 00:00:00,1035580.886,0,0,4,10,2018
2018-10-29 01:00:00,1013778.376,1,0,4,10,2018
2018-10-29 02:00:00,996818.7201,2,0,4,10,2018
2018-10-29 03:00:00,990987.7041,3,0,4,10,2018
2018-10-29 04:00:00,987958.0841,4,0,4,10,2018
2018-10-29 05:00:00,996524.8661,5,0,4,10,2018
2018-10-29 06:00:00,1023768.476,6,0,4,10,2018
2018-10-29 07:00:00,1088614.054,7,0,4,10,2018
2018-10-29 08:00:00,1217518.554,8,0,4,10,2018
2018-10-29 09:00:00,1317550.842,9,0,4,10,2018
2018-10-29 10:00:00,1380287.24,10,0,4,10,2018
2018-10-29 11:00:00,1399080.05,11,0,4,10,2018
2018-10-29 12:00:00,1388838.948,12,0,4,10,2018
2018-10-29 13:00:00,1380816.33,13,0,4,10,2018
2018-10-29 14:00:00,1389453.19,14,0,4,10,2018
2018-10-29 15:00:00,1382340.768,15,0,4,10,2018
2018-10-29 16:00:00,1366805.232,16,0,4,10,2018
2018-10-29 17:00:00,1336181.696,17,0,4,10,2018
2018-10-29 18:00:00,1308743.622,18,0,4,10,2018
2018-10-29 19:00:00,1252972.954,19,0,4,10,2018
2018-10-29 20:00:00,1202097.11,20,0,4,10,2018
2018-10-29 21:00:00,1161681.044,21,0,4,10,2018
2018-10-29 22:00:00,1128130.394,22,0,4,10,2018
2018-10-29 23:00:00,1096816.818,23,0,4,10,2018
2018-10-30 00:00:00,1069675.292,0,1,4,10,2018
2018-10-30 01:00:00,1044264.202,1,1,4,10,2018
2018-10-30 02:00:00,1021335.77,2,1,4,10,2018
2018-10-30 03:00:00,1005887.378,3,1,4,10,2018
2018-10-30 04:00:00,995913.9141,4,1,4,10,2018
2018-10-30 05:00:00,1007512.22,5,1,4,10,2018
2018-10-30 06:00:00,1030087.866,6,1,4,10,2018
2018-10-30 07:00:00,1086056.838,7,1,4,10,2018
2018-10-30 08:00:00,1198239.814,8,1,4,10,2018
2018-10-30 09:00:00,1294983.228,9,1,4,10,2018
2018-10-30 10:00:00,1360088.106,10,1,4,10,2018
2018-10-30 11:00:00,1380007.18,11,1,4,10,2018
2018-10-30 12:00:00,1377558.582,12,1,4,10,2018
2018-10-30 13:00:00,1371281.908,13,1,4,10,2018
2018-10-30 14:00:00,1378496.756,14,1,4,10,2018
2018-10-30 15:00:00,1373143.292,15,1,4,10,2018
2018-10-30 16:00:00,1361577.98,16,1,4,10,2018
2018-10-30 17:00:00,1310895.396,17,1,4,10,2018
2018-10-30 18:00:00,1285493.358,18,1,4,10,2018
2018-10-30 19:00:00,1231460.95,19,1,4,10,2018
2018-10-30 20:00:00,1179753.988,20,1,4,10,2018
2018-10-30 21:00:00,1149139.216,21,1,4,10,2018
2018-10-30 22:00:00,1115593.036,22,1,4,10,2018
2018-10-30 23:00:00,1082614.584,23,1,4,10,2018
2018-10-31 00:00:00,1056711.276,0,2,4,10,2018
2018-10-31 01:00:00,1029683.674,1,2,4,10,2018
2018-10-31 02:00:00,1010992.46,2,2,4,10,2018
2018-10-31 03:00:00,998276.0941,3,2,4,10,2018
2018-10-31 04:00:00,997824.4661,4,2,4,10,2018
2018-10-31 05:00:00,1001268.176,5,2,4,10,2018
2018-10-31 06:00:00,1026874.434,6,2,4,10,2018
2018-10-31 07:00:00,1088733.362,7,2,4,10,2018
2018-10-31 08:00:00,1203063.756,8,2,4,10,2018
2018-10-31 09:00:00,1301495.756,9,2,4,10,2018
2018-10-31 10:00:00,1359769.456,10,2,4,10,2018
