Time,Cloud Cover (%),Pressure_kpa,Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
4/1/2019 21:00,0,1014,12,229,10
4/1/2019 22:00,0,1014,12,159,9
4/1/2019 23:00,0,1014,12,89,9
5/1/2019 0:00,0,1014,12,19,8
5/1/2019 1:00,0,1013,14,19,8
5/1/2019 2:00,0,1013,16,19,8
5/1/2019 3:00,0,1013,20,19,8
5/1/2019 4:00,0,1013,18,27,8
5/1/2019 5:00,0,1013,18,35,8
5/1/2019 6:00,0,1013,16,43,8
5/1/2019 7:00,0,1014,18,55,8
5/1/2019 8:00,0,1015,18,66,8
5/1/2019 9:00,0,1015,18,78,8
5/1/2019 10:00,0,1015,20,103,8
5/1/2019 11:00,0,1015,22,127,7
5/1/2019 12:00,0,1015,26,151,7
5/1/2019 13:00,0,1014,26,192,9
5/1/2019 14:00,0,1013,26,234,11
5/1/2019 15:00,0,1013,26,275,12
5/1/2019 16:00,0,1013,24,281,13
5/1/2019 17:00,0,1013,22,288,15
5/1/2019 18:00,0,1013,18,294,16
5/1/2019 19:00,0,1013,16,306,14
5/1/2019 20:00,0,1014,14,318,11
5/1/2019 21:00,0,1014,14,331,9
5/1/2019 22:00,0,1014,14,301,8
5/1/2019 23:00,0,1014,14,271,8
6/1/2019 0:00,0,1015,14,242,7
6/1/2019 1:00,0,1015,16,169,7
6/1/2019 2:00,0,1015,18,96,8
6/1/2019 3:00,0,1015,20,23,8
6/1/2019 4:00,0,1015,18,31,8
6/1/2019 5:00,0,1015,18,40,8
6/1/2019 6:00,0,1015,18,49,8
6/1/2019 7:00,0,1016,18,56,7
6/1/2019 8:00,0,1016,18,64,6
6/1/2019 9:00,0,1017,20,71,6
6/1/2019 10:00,0,1016,20,96,6
6/1/2019 11:00,0,1016,22,121,6
6/1/2019 12:00,0,1016,24,146,6
6/1/2019 13:00,0,1015,24,192,9
6/1/2019 14:00,0,1014,24,238,12
6/1/2019 15:00,0,1013,24,284,15
6/1/2019 16:00,0,1013,22,290,17
6/1/2019 17:00,1,1013,20,296,18
6/1/2019 18:00,1,1013,18,302,19
6/1/2019 19:00,1,1013,18,274,16
6/1/2019 20:00,2,1014,18,245,14
6/1/2019 21:00,3,1014,18,217,12
6/1/2019 22:00,3,1014,16,148,10
6/1/2019 23:00,3,1014,16,80,9
7/1/2019 0:00,3,1014,16,12,8
7/1/2019 1:00,3,1014,16,12,7
7/1/2019 2:00,3,1014,16,13,7
7/1/2019 3:00,3,1014,16,13,7
7/1/2019 4:00,3,1014,14,12,7
7/1/2019 5:00,3,1014,14,11,7
7/1/2019 6:00,3,1014,14,9,8
7/1/2019 7:00,3,1014,14,44,7
7/1/2019 8:00,3,1015,14,78,7
7/1/2019 9:00,3,1015,16,113,7
7/1/2019 10:00,3,1015,16,180,9
7/1/2019 11:00,3,1014,16,248,10
7/1/2019 12:00,3,1014,18,315,12
7/1/2019 13:00,3,1013,18,309,14
7/1/2019 14:00,2,1013,16,302,16
7/1/2019 15:00,2,1012,16,295,19
7/1/2019 16:00,2,1012,16,297,19
7/1/2019 17:00,2,1012,16,299,18
7/1/2019 18:00,2,1013,14,301,18
7/1/2019 19:00,2,1013,14,306,17
7/1/2019 20:00,2,1013,14,311,16
7/1/2019 21:00,2,1014,12,316,14
7/1/2019 22:00,4,1014,12,322,13
7/1/2019 23:00,6,1014,12,327,12
8/1/2019 0:00,8,1014,12,333,11
8/1/2019 1:00,16,1013,10,299,10
8/1/2019 2:00,24,1013,10,265,9
8/1/2019 3:00,32,1013,10,231,8
8/1/2019 4:00,37,1013,8,163,7
8/1/2019 5:00,42,1013,8,95,7
8/1/2019 6:00,47,1014,8,26,6
8/1/2019 7:00,39,1014,8,62,6
8/1/2019 8:00,30,1015,8,99,6
8/1/2019 9:00,21,1015,10,135,5
8/1/2019 10:00,15,1015,10,175,6
8/1/2019 11:00,9,1015,12,216,6
8/1/2019 12:00,3,1015,14,256,6
8/1/2019 13:00,2,1014,16,257,9
8/1/2019 14:00,1,1014,16,258,11
8/1/2019 15:00,0,1013,16,260,14
8/1/2019 16:00,0,1013,16,261,14
8/1/2019 17:00,0,1013,16,263,13
8/1/2019 18:00,0,1013,14,264,13
8/1/2019 19:00,4,1014,12,272,12
8/1/2019 20:00,9,1014,12,279,11
8/1/2019 21:00,13,1015,10,287,9
8/1/2019 22:00,27,1015,10,299,9
8/1/2019 23:00,41,1015,10,311,9
9/1/2019 0:00,55,1015,8,322,8
9/1/2019 1:00,64,1015,8,291,8
9/1/2019 2:00,74,1015,8,260,9
9/1/2019 3:00,83,1014,8,229,9
9/1/2019 4:00,79,1015,8,155,9
9/1/2019 5:00,75,1015,8,82,9
9/1/2019 6:00,71,1015,6,8,9
9/1/2019 7:00,71,1015,8,47,9
9/1/2019 8:00,72,1016,8,87,10
9/1/2019 9:00,73,1017,8,127,10
9/1/2019 10:00,68,1016,8,196,12
9/1/2019 11:00,63,1016,10,265,13
9/1/2019 12:00,58,1016,12,334,14
9/1/2019 13:00,39,1015,12,328,16
9/1/2019 14:00,19,1015,12,322,18
9/1/2019 15:00,0,1014,12,316,20
9/1/2019 16:00,0,1014,10,318,21
9/1/2019 17:00,0,1014,10,321,21
9/1/2019 18:00,0,1014,8,323,22
9/1/2019 19:00,0,1015,6,330,21
9/1/2019 20:00,0,1015,4,337,20
9/1/2019 21:00,0,1016,2,344,18
9/1/2019 22:00,0,1016,2,309,18
9/1/2019 23:00,0,1016,2,275,17
10/1/2019 0:00,0,1016,2,240,16
10/1/2019 1:00,0,1015,4,162,16
10/1/2019 2:00,0,1015,6,83,16
10/1/2019 3:00,0,1015,8,5,17
10/1/2019 4:00,0,1015,8,7,17
10/1/2019 5:00,0,1016,6,9,17
10/1/2019 6:00,0,1016,6,11,17
10/1/2019 7:00,0,1016,6,11,16
10/1/2019 8:00,0,1017,8,11,16
10/1/2019 9:00,0,1017,8,11,15
10/1/2019 10:00,0,1017,10,44,16
10/1/2019 11:00,0,1017,12,77,16
10/1/2019 12:00,0,1016,12,109,17
10/1/2019 13:00,0,1015,14,181,18
10/1/2019 14:00,0,1015,14,252,20
10/1/2019 15:00,0,1014,14,324,22
10/1/2019 16:00,0,1014,12,326,23
10/1/2019 17:00,0,1014,12,329,24
10/1/2019 18:00,0,1014,10,332,25
10/1/2019 19:00,0,1014,10,337,24
10/1/2019 20:00,0,1014,8,343,23
10/1/2019 21:00,0,1015,6,349,22
10/1/2019 22:00,0,1015,4,312,21
10/1/2019 23:00,0,1015,4,275,21
11/1/2019 0:00,0,1015,2,238,20
11/1/2019 1:00,0,1015,4,160,20
11/1/2019 2:00,0,1015,6,83,21
11/1/2019 3:00,0,1015,6,5,21
11/1/2019 4:00,0,1015,6,8,22
11/1/2019 5:00,0,1015,4,11,22
11/1/2019 6:00,0,1015,4,14,23
11/1/2019 7:00,0,1016,4,14,23
11/1/2019 8:00,0,1016,4,14,24
11/1/2019 9:00,0,1017,4,13,24
11/1/2019 10:00,0,1016,6,49,23
11/1/2019 11:00,0,1016,8,84,22
11/1/2019 12:00,0,1016,10,119,21
11/1/2019 13:00,0,1015,12,193,21
11/1/2019 14:00,0,1015,12,267,22
11/1/2019 15:00,0,1014,14,341,22
11/1/2019 16:00,0,1014,14,343,24
11/1/2019 17:00,0,1014,12,345,27
11/1/2019 18:00,0,1014,12,347,29
11/1/2019 19:00,0,1015,10,312,31
11/1/2019 20:00,0,1015,10,278,33
11/1/2019 21:00,0,1016,8,244,35
11/1/2019 22:00,0,1016,8,167,35
11/1/2019 23:00,0,1016,8,90,35
12/1/2019 0:00,0,1016,6,13,35
12/1/2019 1:00,0,1016,6,13,34
12/1/2019 2:00,0,1016,6,13,33
12/1/2019 3:00,0,1016,4,13,32
12/1/2019 4:00,0,1016,4,16,29
12/1/2019 5:00,0,1016,4,18,26
12/1/2019 6:00,0,1016,2,20,23
12/1/2019 7:00,0,1017,4,22,21
12/1/2019 8:00,0,1017,4,24,19
12/1/2019 9:00,0,1018,6,27,17
12/1/2019 10:00,0,1017,8,61,16
12/1/2019 11:00,0,1017,10,95,16
12/1/2019 12:00,0,1017,14,129,15
12/1/2019 13:00,0,1016,14,197,17
12/1/2019 14:00,0,1015,14,266,19
12/1/2019 15:00,0,1015,16,335,21
12/1/2019 16:00,0,1015,14,337,24
12/1/2019 17:00,1,1015,14,339,27
12/1/2019 18:00,1,1015,12,341,30
12/1/2019 19:00,2,1015,12,308,31
12/1/2019 20:00,2,1015,10,275,31
12/1/2019 21:00,3,1016,10,242,32
12/1/2019 22:00,3,1016,8,168,30
12/1/2019 23:00,4,1016,8,94,28
13/1/2019 0:00,4,1016,8,21,26
13/1/2019 1:00,3,1016,8,22,24
13/1/2019 2:00,3,1016,8,24,23
13/1/2019 3:00,2,1016,6,26,21
13/1/2019 4:00,2,1016,6,28,20
13/1/2019 5:00,1,1016,6,30,19
13/1/2019 6:00,1,1016,6,31,17
13/1/2019 7:00,2,1017,6,34,16
13/1/2019 8:00,2,1018,6,36,16
13/1/2019 9:00,3,1018,8,38,15
13/1/2019 10:00,3,1018,10,72,15
13/1/2019 11:00,2,1018,12,105,15
13/1/2019 12:00,2,1018,14,139,15
13/1/2019 13:00,2,1017,14,206,16
13/1/2019 14:00,3,1016,16,273,18
13/1/2019 15:00,3,1015,16,341,19
13/1/2019 16:00,3,1015,16,303,22
13/1/2019 17:00,3,1015,14,265,24
13/1/2019 18:00,3,1015,14,228,26
13/1/2019 19:00,3,1015,14,155,26
13/1/2019 20:00,4,1016,12,83,26
13/1/2019 21:00,4,1016,12,10,26
13/1/2019 22:00,4,1016,10,17,25
13/1/2019 23:00,5,1017,10,23,23
14/1/2019 0:00,5,1017,8,29,22
14/1/2019 1:00,5,1017,8,31,21
14/1/2019 2:00,5,1017,8,33,21
14/1/2019 3:00,5,1017,6,34,20
14/1/2019 4:00,5,1017,6,36,19
14/1/2019 5:00,5,1017,6,37,18
14/1/2019 6:00,4,1018,4,39,18
14/1/2019 7:00,4,1018,6,41,17
14/1/2019 8:00,3,1019,6,43,16
14/1/2019 9:00,2,1019,8,45,16
14/1/2019 10:00,1,1019,10,79,15
14/1/2019 11:00,1,1019,12,114,14
14/1/2019 12:00,0,1018,16,148,14
14/1/2019 13:00,0,1018,16,211,14
14/1/2019 14:00,0,1017,18,275,15
14/1/2019 15:00,0,1016,18,338,16
14/1/2019 16:00,0,1016,16,339,18
14/1/2019 17:00,0,1016,16,339,20
14/1/2019 18:00,1,1016,14,339,22
14/1/2019 19:00,1,1016,12,311,22
14/1/2019 20:00,2,1017,12,282,21
14/1/2019 21:00,2,1017,12,253,21
14/1/2019 22:00,2,1017,10,185,20
14/1/2019 23:00,2,1017,10,117,18
15/1/2019 0:00,2,1017,10,49,17
15/1/2019 1:00,2,1017,10,48,16
15/1/2019 2:00,1,1017,10,47,16
15/1/2019 3:00,1,1016,8,45,15
15/1/2019 4:00,1,1017,8,44,16
15/1/2019 5:00,2,1017,6,43,16
15/1/2019 6:00,2,1017,6,41,16
15/1/2019 7:00,1,1018,6,45,16
15/1/2019 8:00,1,1018,8,49,16
15/1/2019 9:00,0,1018,8,52,16
15/1/2019 10:00,0,1018,12,89,15
15/1/2019 11:00,0,1018,14,127,13
15/1/2019 12:00,0,1017,18,164,12
15/1/2019 13:00,0,1017,18,223,12
15/1/2019 14:00,0,1016,20,282,13
15/1/2019 15:00,0,1015,20,341,13
15/1/2019 16:00,0,1016,18,337,16
15/1/2019 17:00,0,1016,16,333,19
15/1/2019 18:00,0,1016,14,330,22
15/1/2019 19:00,0,1016,12,295,21
15/1/2019 20:00,0,1017,10,261,20
15/1/2019 21:00,0,1017,10,227,18
15/1/2019 22:00,0,1017,10,157,16
15/1/2019 23:00,0,1017,10,86,13
16/1/2019 0:00,0,1017,10,16,11
16/1/2019 1:00,0,1017,10,27,10
16/1/2019 2:00,1,1016,12,38,10
16/1/2019 3:00,1,1016,14,49,9
16/1/2019 4:00,1,1016,12,54,10
16/1/2019 5:00,2,1016,10,58,11
16/1/2019 6:00,2,1016,10,63,12
16/1/2019 7:00,1,1017,10,64,12
16/1/2019 8:00,1,1017,12,65,12
16/1/2019 9:00,0,1017,12,66,12
16/1/2019 10:00,0,1017,14,93,11
16/1/2019 11:00,0,1017,18,120,10
16/1/2019 12:00,0,1016,20,147,9
16/1/2019 13:00,0,1016,22,200,10
16/1/2019 14:00,0,1015,22,252,10
16/1/2019 15:00,0,1014,22,305,11
16/1/2019 16:00,0,1014,20,307,14
16/1/2019 17:00,0,1015,18,309,16
16/1/2019 18:00,0,1015,16,311,18
16/1/2019 19:00,0,1015,16,283,17
16/1/2019 20:00,0,1015,14,254,16
16/1/2019 21:00,0,1016,14,225,14
16/1/2019 22:00,0,1016,12,158,13
16/1/2019 23:00,0,1016,12,91,12
17/1/2019 0:00,0,1016,10,25,10
17/1/2019 1:00,0,1016,12,26,10
17/1/2019 2:00,0,1015,14,27,10
17/1/2019 3:00,0,1015,14,28,10
17/1/2019 4:00,1,1015,14,25,11
17/1/2019 5:00,2,1015,12,22,11
17/1/2019 6:00,3,1015,12,20,12
17/1/2019 7:00,3,1015,12,60,10
17/1/2019 8:00,4,1016,12,100,9
17/1/2019 9:00,5,1016,12,141,8
17/1/2019 10:00,5,1016,12,206,9
17/1/2019 11:00,4,1016,14,272,9
17/1/2019 12:00,4,1015,16,337,9
17/1/2019 13:00,4,1015,16,325,12
17/1/2019 14:00,5,1014,16,312,15
17/1/2019 15:00,6,1013,16,300,17
17/1/2019 16:00,8,1013,16,305,18
17/1/2019 17:00,11,1013,14,310,18
17/1/2019 18:00,14,1013,12,316,19
17/1/2019 19:00,13,1014,10,286,16
17/1/2019 20:00,12,1014,10,256,14
17/1/2019 21:00,11,1015,8,226,12
17/1/2019 22:00,7,1015,8,192,11
17/1/2019 23:00,4,1015,8,158,10
18/1/2019 0:00,0,1015,6,124,9
18/1/2019 1:00,0,1014,8,162,9
18/1/2019 2:00,1,1014,10,200,10
18/1/2019 3:00,1,1014,12,238,11
18/1/2019 4:00,2,1014,12,166,11
18/1/2019 5:00,4,1014,10,94,11
18/1/2019 6:00,5,1015,8,22,11
18/1/2019 7:00,6,1015,10,62,10
18/1/2019 8:00,6,1015,10,103,9
18/1/2019 9:00,7,1016,10,143,7
18/1/2019 10:00,7,1016,12,207,8
18/1/2019 11:00,6,1015,14,270,9
18/1/2019 12:00,5,1015,16,334,9
18/1/2019 13:00,4,1014,16,325,12
18/1/2019 14:00,3,1014,16,316,16
18/1/2019 15:00,2,1013,16,307,19
18/1/2019 16:00,1,1013,14,313,19
18/1/2019 17:00,1,1013,14,318,19
18/1/2019 18:00,0,1013,12,323,19
18/1/2019 19:00,0,1013,10,292,17
18/1/2019 20:00,0,1014,8,261,15
18/1/2019 21:00,1,1014,6,230,14
18/1/2019 22:00,1,1014,6,155,13
18/1/2019 23:00,2,1014,6,81,12
19/1/2019 0:00,2,1014,6,7,12
19/1/2019 1:00,3,1013,8,7,12
19/1/2019 2:00,3,1013,10,8,12
19/1/2019 3:00,4,1013,10,9,13
19/1/2019 4:00,4,1013,10,10,12
19/1/2019 5:00,4,1013,10,12,12
19/1/2019 6:00,5,1013,8,14,12
19/1/2019 7:00,5,1014,10,53,11
19/1/2019 8:00,6,1014,10,93,10
19/1/2019 9:00,6,1015,10,132,9
19/1/2019 10:00,6,1015,12,198,9
19/1/2019 11:00,6,1014,14,263,10
19/1/2019 12:00,5,1014,16,328,11
19/1/2019 13:00,5,1013,16,322,14
19/1/2019 14:00,4,1013,16,315,17
19/1/2019 15:00,4,1012,16,308,19
19/1/2019 16:00,4,1012,14,313,19
19/1/2019 17:00,3,1012,14,319,19
19/1/2019 18:00,3,1012,12,324,18
19/1/2019 19:00,4,1013,10,293,16
19/1/2019 20:00,6,1013,8,263,14
19/1/2019 21:00,7,1014,6,232,11
19/1/2019 22:00,9,1014,6,158,10
19/1/2019 23:00,10,1014,6,84,10
20/1/2019 0:00,11,1014,8,9,9
20/1/2019 1:00,10,1013,8,11,9
20/1/2019 2:00,9,1013,10,13,9
20/1/2019 3:00,7,1013,12,15,9
20/1/2019 4:00,8,1013,12,19,9
20/1/2019 5:00,8,1013,12,22,8
20/1/2019 6:00,8,1014,12,26,8
20/1/2019 7:00,8,1014,12,36,8
20/1/2019 8:00,9,1015,12,45,7
20/1/2019 9:00,10,1016,14,55,6
20/1/2019 10:00,9,1015,16,82,6
20/1/2019 11:00,8,1015,18,110,7
20/1/2019 12:00,7,1015,20,137,7
20/1/2019 13:00,6,1014,20,189,9
20/1/2019 14:00,6,1014,20,240,12
20/1/2019 15:00,5,1013,22,292,14
20/1/2019 16:00,5,1013,20,298,15
20/1/2019 17:00,5,1013,20,305,16
20/1/2019 18:00,5,1013,18,311,17
20/1/2019 19:00,6,1014,18,286,15
20/1/2019 20:00,8,1014,16,260,13
20/1/2019 21:00,9,1015,16,234,10
20/1/2019 22:00,11,1015,16,165,9
20/1/2019 23:00,13,1015,16,96,8
21/1/2019 0:00,16,1015,14,28,7
21/1/2019 1:00,15,1014,14,29,7
21/1/2019 2:00,14,1014,14,31,8
21/1/2019 3:00,13,1014,14,32,8
21/1/2019 4:00,11,1014,14,40,8
21/1/2019 5:00,9,1015,14,47,9
21/1/2019 6:00,7,1015,14,55,9
21/1/2019 7:00,6,1016,14,68,9
21/1/2019 8:00,6,1016,16,80,9
21/1/2019 9:00,5,1017,16,93,9
21/1/2019 10:00,5,1017,18,119,10
21/1/2019 11:00,4,1017,20,145,11
21/1/2019 12:00,4,1017,20,171,13
21/1/2019 13:00,4,1016,20,198,15
21/1/2019 14:00,3,1015,20,225,17
21/1/2019 15:00,3,1015,20,252,19
21/1/2019 16:00,3,1015,20,261,18
21/1/2019 17:00,3,1015,18,270,17
21/1/2019 18:00,3,1015,16,279,15
21/1/2019 19:00,3,1015,16,257,13
21/1/2019 20:00,4,1016,14,235,10
21/1/2019 21:00,5,1016,12,213,7
21/1/2019 22:00,6,1016,12,150,7
21/1/2019 23:00,7,1017,10,87,6
22/1/2019 0:00,7,1017,10,24,6
22/1/2019 1:00,8,1017,12,24,6
22/1/2019 2:00,9,1016,12,23,6
22/1/2019 3:00,10,1016,14,23,6
22/1/2019 4:00,11,1016,14,22,7
22/1/2019 5:00,11,1016,14,22,7
22/1/2019 6:00,11,1016,12,22,7
22/1/2019 7:00,10,1017,14,60,7
22/1/2019 8:00,9,1017,14,98,6
22/1/2019 9:00,8,1017,14,136,6
22/1/2019 10:00,7,1017,16,200,7
22/1/2019 11:00,5,1017,18,264,7
22/1/2019 12:00,4,1017,20,327,8
22/1/2019 13:00,3,1016,22,312,10
22/1/2019 14:00,2,1015,22,296,13
22/1/2019 15:00,2,1014,22,281,15
22/1/2019 16:00,1,1014,20,287,17
22/1/2019 17:00,1,1014,20,294,18
22/1/2019 18:00,0,1014,18,300,19
22/1/2019 19:00,0,1014,18,272,17
22/1/2019 20:00,1,1015,18,244,15
22/1/2019 21:00,1,1015,16,216,13
22/1/2019 22:00,1,1015,16,146,11
22/1/2019 23:00,2,1015,16,77,9
23/1/2019 0:00,3,1015,16,7,8
23/1/2019 1:00,3,1014,16,43,7
23/1/2019 2:00,3,1014,16,80,7
23/1/2019 3:00,4,1014,16,116,6
23/1/2019 4:00,4,1014,14,194,7
23/1/2019 5:00,5,1014,14,271,7
23/1/2019 6:00,5,1014,12,349,8
23/1/2019 7:00,5,1014,12,346,8
23/1/2019 8:00,5,1014,12,342,9
23/1/2019 9:00,5,1015,14,339,9
23/1/2019 10:00,4,1014,14,330,10
23/1/2019 11:00,3,1014,16,320,12
23/1/2019 12:00,2,1014,16,310,13
23/1/2019 13:00,2,1013,16,306,16
23/1/2019 14:00,1,1012,16,301,18
23/1/2019 15:00,0,1011,16,297,21
23/1/2019 16:00,0,1011,14,299,20
23/1/2019 17:00,0,1011,14,300,19
23/1/2019 18:00,0,1011,12,302,18
23/1/2019 19:00,0,1012,10,303,16
23/1/2019 20:00,0,1013,8,303,14
23/1/2019 21:00,0,1013,6,303,12
23/1/2019 22:00,0,1013,4,304,13
23/1/2019 23:00,0,1013,4,305,13
24/1/2019 0:00,0,1013,2,306,13
24/1/2019 1:00,1,1013,6,312,13
24/1/2019 2:00,2,1013,8,317,13
24/1/2019 3:00,3,1013,12,323,13
24/1/2019 4:00,4,1013,10,328,13
24/1/2019 5:00,5,1013,10,333,13
24/1/2019 6:00,6,1013,8,338,13
24/1/2019 7:00,4,1014,10,338,14
24/1/2019 8:00,2,1015,10,337,15
24/1/2019 9:00,0,1015,10,337,16
24/1/2019 10:00,0,1015,10,330,17
24/1/2019 11:00,1,1015,10,323,19
24/1/2019 12:00,1,1015,10,316,21
24/1/2019 13:00,2,1015,10,313,22
24/1/2019 14:00,3,1014,8,309,23
24/1/2019 15:00,3,1013,8,305,24
24/1/2019 16:00,3,1014,6,307,24
24/1/2019 17:00,2,1014,6,309,23
24/1/2019 18:00,1,1014,4,312,22
24/1/2019 19:00,1,1015,2,314,20
24/1/2019 20:00,0,1015,-2,317,18
24/1/2019 21:00,0,1016,-4,320,17
24/1/2019 22:00,0,1016,-6,324,16
24/1/2019 23:00,0,1016,-6,327,15
25/1/2019 0:00,0,1016,-6,331,14
25/1/2019 1:00,0,1016,-2,336,14
25/1/2019 2:00,0,1015,4,340,13
25/1/2019 3:00,0,1015,8,345,13
25/1/2019 4:00,0,1015,8,311,13
25/1/2019 5:00,0,1015,8,277,13
25/1/2019 6:00,0,1015,6,243,12
25/1/2019 7:00,0,1016,6,204,12
25/1/2019 8:00,0,1017,6,164,12
25/1/2019 9:00,0,1017,8,124,11
25/1/2019 10:00,0,1017,8,193,12
25/1/2019 11:00,0,1017,8,262,13
25/1/2019 12:00,0,1017,10,331,13
25/1/2019 13:00,0,1016,10,324,15
25/1/2019 14:00,0,1015,10,316,17
25/1/2019 15:00,0,1015,10,309,19
25/1/2019 16:00,0,1015,8,312,19
25/1/2019 17:00,0,1015,6,315,20
25/1/2019 18:00,0,1015,6,318,20
25/1/2019 19:00,0,1016,4,325,18
25/1/2019 20:00,0,1016,2,331,17
25/1/2019 21:00,0,1017,0,338,15
25/1/2019 22:00,0,1017,0,305,15
25/1/2019 23:00,0,1017,0,273,14
26/1/2019 0:00,0,1017,0,240,13
26/1/2019 1:00,0,1017,2,167,12
26/1/2019 2:00,0,1016,4,95,12
26/1/2019 3:00,0,1016,8,22,12
26/1/2019 4:00,0,1016,6,24,13
26/1/2019 5:00,0,1017,6,27,14
26/1/2019 6:00,0,1017,6,29,15
26/1/2019 7:00,0,1017,6,27,16
26/1/2019 8:00,0,1018,6,25,17
26/1/2019 9:00,0,1018,6,22,18
26/1/2019 10:00,0,1018,8,56,18
26/1/2019 11:00,0,1018,10,90,18
26/1/2019 12:00,0,1017,12,124,18
26/1/2019 13:00,0,1016,12,193,18
26/1/2019 14:00,0,1016,14,263,19
26/1/2019 15:00,0,1015,14,333,19
26/1/2019 16:00,0,1015,14,333,21
26/1/2019 17:00,0,1015,12,334,23
26/1/2019 18:00,0,1015,10,334,24
26/1/2019 19:00,0,1015,8,302,24
26/1/2019 20:00,0,1016,8,269,23
26/1/2019 21:00,0,1016,6,237,23
26/1/2019 22:00,0,1016,6,168,20
26/1/2019 23:00,0,1016,6,99,18
27/1/2019 0:00,0,1016,6,30,16
27/1/2019 1:00,0,1016,8,41,14
27/1/2019 2:00,0,1016,10,52,13
27/1/2019 3:00,0,1016,12,64,11
27/1/2019 4:00,0,1016,10,63,12
27/1/2019 5:00,0,1016,10,62,12
27/1/2019 6:00,0,1016,8,62,12
27/1/2019 7:00,0,1016,10,64,12
27/1/2019 8:00,0,1017,10,66,11
27/1/2019 9:00,0,1017,12,68,10
27/1/2019 10:00,0,1017,14,94,10
27/1/2019 11:00,0,1016,18,120,9
27/1/2019 12:00,0,1016,20,146,9
27/1/2019 13:00,0,1015,20,198,11
27/1/2019 14:00,0,1015,22,249,12
27/1/2019 15:00,0,1014,22,301,14
27/1/2019 16:00,0,1014,20,308,15
27/1/2019 17:00,0,1014,18,314,15
27/1/2019 18:00,0,1014,16,321,16
27/1/2019 19:00,0,1014,14,291,14
27/1/2019 20:00,0,1015,12,260,12
27/1/2019 21:00,0,1015,10,230,10
27/1/2019 22:00,0,1015,10,156,10
27/1/2019 23:00,0,1016,10,83,9
28/1/2019 0:00,0,1016,10,9,8
28/1/2019 1:00,0,1016,12,14,8
28/1/2019 2:00,0,1016,14,18,9
28/1/2019 3:00,0,1016,16,23,9
28/1/2019 4:00,0,1016,16,28,9
28/1/2019 5:00,0,1016,14,32,9
28/1/2019 6:00,0,1016,14,37,10
28/1/2019 7:00,0,1016,14,36,10
28/1/2019 8:00,0,1016,14,35,9
28/1/2019 9:00,0,1017,16,34,9
28/1/2019 10:00,0,1016,18,61,10
28/1/2019 11:00,0,1016,20,89,10
28/1/2019 12:00,0,1016,22,116,10
28/1/2019 13:00,0,1015,22,181,12
28/1/2019 14:00,0,1015,22,246,14
28/1/2019 15:00,0,1014,24,311,15
28/1/2019 16:00,0,1014,22,314,16
28/1/2019 17:00,0,1014,22,318,17
28/1/2019 18:00,0,1014,20,321,17
28/1/2019 19:00,0,1014,20,292,16
28/1/2019 20:00,0,1015,20,263,15
28/1/2019 21:00,0,1015,20,234,14
28/1/2019 22:00,0,1015,20,164,13
28/1/2019 23:00,0,1015,20,93,12
29/1/2019 0:00,0,1015,20,23,11
29/1/2019 1:00,0,1015,18,27,10
29/1/2019 2:00,1,1015,18,31,10
29/1/2019 3:00,1,1015,18,34,9
29/1/2019 4:00,3,1015,16,37,9
29/1/2019 5:00,4,1015,16,39,9
29/1/2019 6:00,5,1015,14,41,9
29/1/2019 7:00,5,1016,16,41,8
29/1/2019 8:00,6,1016,16,41,8
29/1/2019 9:00,6,1017,16,41,7
29/1/2019 10:00,6,1016,18,67,8
29/1/2019 11:00,6,1016,20,92,8
29/1/2019 12:00,5,1016,22,118,8
29/1/2019 13:00,5,1015,22,178,11
29/1/2019 14:00,4,1015,24,238,13
29/1/2019 15:00,3,1014,24,299,15
29/1/2019 16:00,4,1014,24,303,16
29/1/2019 17:00,4,1014,22,307,16
29/1/2019 18:00,4,1015,20,312,17
29/1/2019 19:00,4,1015,20,284,15
29/1/2019 20:00,5,1016,20,256,13
29/1/2019 21:00,6,1016,18,229,12
29/1/2019 22:00,10,1016,18,196,11
29/1/2019 23:00,14,1017,18,163,11
30/1/2019 0:00,18,1017,16,130,10
30/1/2019 1:00,25,1017,16,205,10
30/1/2019 2:00,32,1017,16,279,10
30/1/2019 3:00,40,1016,16,353,10
30/1/2019 4:00,38,1017,14,313,10
30/1/2019 5:00,36,1017,14,273,10
30/1/2019 6:00,34,1017,14,233,10
30/1/2019 7:00,25,1017,14,194,10
30/1/2019 8:00,17,1018,16,156,10
30/1/2019 9:00,8,1018,16,117,10
30/1/2019 10:00,7,1018,16,188,12
30/1/2019 11:00,7,1018,18,259,13
30/1/2019 12:00,6,1018,18,331,15
30/1/2019 13:00,6,1017,20,323,16
30/1/2019 14:00,6,1016,20,315,18
30/1/2019 15:00,6,1015,20,308,19
30/1/2019 16:00,6,1015,18,311,20
30/1/2019 17:00,5,1015,18,314,20
30/1/2019 18:00,5,1015,16,318,21
30/1/2019 19:00,6,1015,16,324,19
30/1/2019 20:00,7,1016,14,330,18
30/1/2019 21:00,8,1016,14,336,16
30/1/2019 22:00,8,1016,14,338,15
30/1/2019 23:00,8,1016,14,341,15
31/1/2019 0:00,8,1016,14,344,14
31/1/2019 1:00,7,1016,12,342,15
31/1/2019 2:00,5,1015,12,341,15
31/1/2019 3:00,4,1015,12,339,16
31/1/2019 4:00,4,1015,12,305,16
31/1/2019 5:00,4,1016,12,270,15
